queue_row_id,address_key,entity_name,primary_ticker,filing_date,filing_accession,business_street,business_city,business_state,business_zip,candidate_fips,candidate_county_name,candidate_source,candidate_confidence,candidate_review_status,candidate_note,census_match_status,census_match_type,census_matched_address,census_candidate_score,conflicting_candidate_fips,geocode_review_reason
sec_pit_0126,300 CADMAN PLAZA WEST|BROOKLYN|NY|11201,DT Cloud Star Acquisition Corp,DTSQ,2025-03-31,0001641172-25-001417,300 Cadman Plaza West,Brooklyn,NY,11201,36047,"Kings County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"300 CADMAN PLZ W, BROOKLYN, NY, 11201",0.87,,parsed_city_differs_from_snapshot
sec_pit_0502,"1001 S CAPITAL OF TEXAS HWY BUILDING L, SUITE 250|AUSTIN|TX|78746",Alussa Energy Acquisition Corp. II,ALUB,2025-12-19,0001213900-25-123886,"1001 S Capital of Texas Hwy Building L, Suite 250",Austin,TX,78746,48453,"Travis County, Texas",census_geographies_addressbatch:parsed_original,0.88,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Non_Exact,"1001 S CAPITAL OF TEXAS HWY, AUSTIN, TX, 78746",0.77,,parsed_state_differs_from_snapshot
sec_pit_0421,"1001 S CAPITAL OF TEXAS HWY BUILDING L, SUITE 250|AUSTIN|TX|78746",Alussa Energy Acquisition Corp. II,ALUB,2026-03-27,0001213900-26-035639,"1001 S Capital of Texas Hwy Building L, Suite 250",Austin,TX,78746,48453,"Travis County, Texas",census_geographies_addressbatch:parsed_original,0.88,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Non_Exact,"1001 S CAPITAL OF TEXAS HWY, AUSTIN, TX, 78746",0.77,,parsed_state_differs_from_snapshot
sec_pit_0503,"1001 S CAPITAL OF TEXAS HWY BUILDING L, SUITE 250|AUSTIN|TX|78746",Alussa Energy Acquisition Corp. II,ALUB,2026-05-12,0001213900-26-055076,"1001 S Capital of Texas Hwy Building L, Suite 250",Austin,TX,78746,48453,"Travis County, Texas",census_geographies_addressbatch:parsed_original,0.88,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Non_Exact,"1001 S CAPITAL OF TEXAS HWY, AUSTIN, TX, 78746",0.77,,parsed_state_differs_from_snapshot
sec_pit_0333,"17 STATE STREET, 21ST FLOOR|NEW YORK|NY|10004",Dragonfly Energy Holdings Corp.,DFLI,2021-09-23,0001104659-21-118858,"17 State Street, 21st Floor",New York,NY,10004,36061,"New York County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"17 STATE ST, NEW YORK, NY, 10004",0.87,,parsed_state_differs_from_snapshot
sec_pit_0357,"110 EAST 40TH STREET, SUITE 803|NEW YORK|NY|10016",Energy Transition Special Opportunities,ETSS,2025-09-23,0001213900-25-090236,"110 East 40th Street, Suite 803",New York,NY,10016,36061,"New York County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"110 E 40TH ST, NEW YORK, NY, 10016",0.87,,parsed_state_differs_from_snapshot
sec_pit_0358,"110 EAST 40TH STREET, SUITE 803|NEW YORK|NY|10016",Energy Transition Special Opportunities,ETSS,2026-02-04,0001213900-26-011849,"110 East 40th Street, Suite 803",New York,NY,10016,36061,"New York County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"110 E 40TH ST, NEW YORK, NY, 10016",0.87,,parsed_state_differs_from_snapshot
sec_pit_0362,299 PARK AVENUE|NEW YORK|NY|10171,"Eos Energy Enterprises, Inc.",EOSE,2020-06-26,0001213900-20-015862,299 Park Avenue,New York,NY,10171,36061,"New York County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"299 PARK AVE, NEW YORK, NY, 10171",0.87,,parsed_state_differs_from_snapshot
sec_pit_0186,477 MADISON AVENUE|NEW YORK|NY|10022,"GCT Semiconductor Holding, Inc.",GCTS,2022-03-18,0001410578-22-000422,477 Madison Avenue,New York,NY,10022,36061,"New York County, New York",census_geographies_addressbatch:parsed_original,0.92,candidate_not_applied_operator_review_required,Census geographies batch match; review before copying into manual overrides.,Match,Exact,"477 MADISON AVE, NEW YORK, NY, 10022",0.87,,parsed_state_differs_from_snapshot
