attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,external_manual_lane,attempt_label,attempt_query,status_code,result_count,error,attempted_at
456ff87c45f1a07bba00,140008__2024,140008,2024,GOTTLIEB MEMORIAL HOSPITAL,IL,external_geocoder_required_no_local_candidate,provider_address,"GOTTLIEB MEMORIAL HOSPITAL, 8700 WEST NORTH AVENUE, MELROSE PARK, IL, 60160",200,0,,2026-06-05T03:19:32.024093+00:00
e093745c3fbf5aa85741,140008__2024,140008,2024,GOTTLIEB MEMORIAL HOSPITAL,IL,external_geocoder_required_no_local_candidate,address_no_zip,"8700 WEST NORTH AVENUE, MELROSE PARK, IL",200,0,,2026-06-05T03:19:33.944950+00:00
84adc5d340390a83027e,140008__2024,140008,2024,GOTTLIEB MEMORIAL HOSPITAL,IL,external_geocoder_required_no_local_candidate,provider_city_zip,"GOTTLIEB MEMORIAL HOSPITAL, MELROSE PARK, IL, 60160",200,1,,2026-06-05T03:19:35.360417+00:00
119584a0271ada16db1e,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,external_geocoder_required_no_local_candidate,address_only,"1035 RED BUD ROAD, CALHOUN, GA, 30703",200,3,,2026-06-05T03:19:36.996207+00:00
a288e69cdfbe58c070b1,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,external_geocoder_required_no_local_candidate,provider_address,"ADVENTHEALTH GORDON, 1035 RED BUD ROAD, CALHOUN, GA, 30703",200,1,,2026-06-05T03:19:38.613827+00:00
4d0947569188cdf496cd,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,external_geocoder_required_no_local_candidate,address_no_zip,"1035 RED BUD ROAD, CALHOUN, GA",200,3,,2026-06-05T03:19:41.040766+00:00
7c7d8306dc2a535e505a,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,external_geocoder_required_no_local_candidate,provider_city_zip,"ADVENTHEALTH GORDON, CALHOUN, GA, 30703",200,2,,2026-06-05T03:19:42.495293+00:00
803fbf031a6e16eed3b1,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,external_geocoder_required_no_local_candidate,address_only,"1375 NORTH MAIN STREET, LAPEER, MI, 48436",200,2,,2026-06-05T03:19:43.987713+00:00
316a0ba1a78f0a1846d1,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,external_geocoder_required_no_local_candidate,provider_address,"MCLAREN LAPEER REGION, 1375 NORTH MAIN STREET, LAPEER, MI, 48436",200,1,,2026-06-05T03:19:45.574311+00:00
c81ba6deb4eb2c524f13,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,external_geocoder_required_no_local_candidate,address_no_zip,"1375 NORTH MAIN STREET, LAPEER, MI",200,2,,2026-06-05T03:19:47.237482+00:00
983bc7346d0829b8b832,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,external_geocoder_required_no_local_candidate,provider_city_zip,"MCLAREN LAPEER REGION, LAPEER, MI, 48436",200,1,,2026-06-05T03:19:48.723561+00:00
cce7b0ffd5865becc49c,460013__2024,460013,2024,MOUNTAIN VIEW HOSPITAL,UT,external_geocoder_required_no_local_candidate,address_only,"1000 EAST 100 NORTH, PAYSON, UT, 84651",200,1,,2026-06-05T03:19:50.718549+00:00
f3737f9c4a7ae316eee7,460013__2024,460013,2024,MOUNTAIN VIEW HOSPITAL,UT,external_geocoder_required_no_local_candidate,provider_address,"MOUNTAIN VIEW HOSPITAL, 1000 EAST 100 NORTH, PAYSON, UT, 84651",200,0,,2026-06-05T03:19:52.546756+00:00
0353e39bf233ae68d72e,460013__2024,460013,2024,MOUNTAIN VIEW HOSPITAL,UT,external_geocoder_required_no_local_candidate,address_no_zip,"1000 EAST 100 NORTH, PAYSON, UT",200,1,,2026-06-05T03:19:54.360225+00:00
0de55f63bb22fffc27d4,460013__2024,460013,2024,MOUNTAIN VIEW HOSPITAL,UT,external_geocoder_required_no_local_candidate,provider_city_zip,"MOUNTAIN VIEW HOSPITAL, PAYSON, UT, 84651",200,1,,2026-06-05T03:19:55.936961+00:00
3dd5c1e2f9ffde892ede,450587__2024,450587,2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,external_geocoder_required_no_local_candidate,address_only,"1501 BURNET DRIVE, BROWNWOOD, TX, 76804",200,0,,2026-06-05T03:19:57.682040+00:00
d9be41487c056da461d9,450587__2024,450587,2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,external_geocoder_required_no_local_candidate,provider_address,"HENDRICK MEDICAL CENTER BROWNWOOD, 1501 BURNET DRIVE, BROWNWOOD, TX, 76804",200,0,,2026-06-05T03:19:59.374425+00:00
2ef1c6eb38e5317f7345,450587__2024,450587,2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,external_geocoder_required_no_local_candidate,address_no_zip,"1501 BURNET DRIVE, BROWNWOOD, TX",200,0,,2026-06-05T03:20:00.910684+00:00
6f3e5644af9f5c428655,450587__2024,450587,2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,external_geocoder_required_no_local_candidate,provider_city_zip,"HENDRICK MEDICAL CENTER BROWNWOOD, BROWNWOOD, TX, 76804",200,0,,2026-06-05T03:20:02.354998+00:00
868f30dc231ebb01e108,440065__2024,440065,2024,NORTHCREST MEDICAL CENTER,TN,external_geocoder_required_no_local_candidate,address_only,"100 NORTHCREST DRIVE, SPRINGFIELD, TN, 37172",200,2,,2026-06-05T03:20:03.792455+00:00
2ac65a7d611adb0321b8,061317__2023,061317,2023,GRAND RIVER HOSPITAL DISTRICT,CO,external_geocoder_required_no_local_candidate,address_only,"501 AIRPORT ROAD, RIFLE, CO, 81650",200,3,,2026-06-05T03:20:04.138993+00:00
0ce75a7171b5a61cb67e,100320__2024,100320,2024,HCA FLORIDA POINCIANA HOSPITAL,FL,external_geocoder_required_no_local_candidate,address_only,"325 CYPRESS PARKWAY, KISSIMMMEE, FL, 34758",200,0,,2026-06-05T03:20:04.437038+00:00
c64c7bd01a968d723bef,100320__2024,100320,2024,HCA FLORIDA POINCIANA HOSPITAL,FL,external_geocoder_required_no_local_candidate,provider_address,"HCA FLORIDA POINCIANA HOSPITAL, 325 CYPRESS PARKWAY, KISSIMMMEE, FL, 34758",200,0,,2026-06-05T03:20:05.956159+00:00
adc6cea5b1c014af6fb0,100320__2024,100320,2024,HCA FLORIDA POINCIANA HOSPITAL,FL,external_geocoder_required_no_local_candidate,address_no_zip,"325 CYPRESS PARKWAY, KISSIMMMEE, FL",200,0,,2026-06-05T03:20:07.509264+00:00
d2ad057052efbb005e4d,100320__2024,100320,2024,HCA FLORIDA POINCIANA HOSPITAL,FL,external_geocoder_required_no_local_candidate,provider_city_zip,"HCA FLORIDA POINCIANA HOSPITAL, KISSIMMMEE, FL, 34758",200,0,,2026-06-05T03:20:08.917925+00:00
9d4490dc7887ac0e5a21,190014__2023,190014,2023,OCHSNER ST. MARY,LA,external_geocoder_required_no_local_candidate,address_only,"1125 MARGUERITE STREET, MORGAN CITY, LA, 70308",200,1,,2026-06-05T03:20:10.333640+00:00
03ace62be98a33254266,190014__2023,190014,2023,OCHSNER ST. MARY,LA,external_geocoder_required_no_local_candidate,provider_address,"OCHSNER ST. MARY, 1125 MARGUERITE STREET, MORGAN CITY, LA, 70308",200,0,,2026-06-05T03:20:12.047661+00:00
f3fdff2133b15146f091,190014__2023,190014,2023,OCHSNER ST. MARY,LA,external_geocoder_required_no_local_candidate,address_no_zip,"1125 MARGUERITE STREET, MORGAN CITY, LA",200,1,,2026-06-05T03:20:13.514990+00:00
2c54b467562d2f506ca1,190014__2023,190014,2023,OCHSNER ST. MARY,LA,external_geocoder_required_no_local_candidate,provider_city_zip,"OCHSNER ST. MARY, MORGAN CITY, LA, 70308",200,0,,2026-06-05T03:20:15.178899+00:00
2b7c26e384d1d47bd59e,110128__2024,110128,2024,MEADOWS REGIONAL MEDICAL CENTER,GA,external_geocoder_required_no_local_candidate,address_only,"1 MEADOWS PARKWAY, VIDALIA, GA, 30474",200,0,,2026-06-05T03:20:16.830195+00:00
