external_manual_rank,provider_year_key,cms_provider_number,fiscal_year,provider_name,street_address,city,state_abbr,zip5,geocoder_query,external_manual_lane,review_priority,review_issue,provider_volume_score,reviewer_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_geocode_source,manual_geocode_match_type,manual_review_note,reviewed_by,reviewed_at
69,361330__2023,361330,2023,HOCKING VALLEY,601 STATE ROUTE 664,LOGAN,OH,43138,"601 STATE ROUTE 664, LOGAN, OH, 43138",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.1022,accept,39073,"Hocking County, Ohio",0.96,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Hocking County, Ohio (39073) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 0.96. Result: Hocking Valley Community Hospital, 601, SR 664, West Logan, Logan, Falls Township, Hocking County, Ohio, 43138, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
70,451333__2024,451333,2024,MARTIN COUNTY HOSPITAL,610 N. SAINT PETER STREET,STANTON,TX,79782,"610 N. SAINT PETER STREET, STANTON, TX, 79782",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.1015,accept,48317,"Martin County, Texas",0.92,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Martin County, Texas (48317) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 0.92. Result: 610, North Saint Peter Street, Stanton, Martin County, Texas, 79782, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
71,673079__2023,673079,2023,ENCOMPASS HEALTH REHABILITATION OF W,3600 SOUTH LOOP 340,ROBINSON,TX,76706,"3600 SOUTH LOOP 340, ROBINSON, TX, 76706",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0949,accept,48309,"McLennan County, Texas",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to McLennan County, Texas (48309) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Encompass Health Rehabilitation Hospital of Waco, 3600, South Loop 340, Robinson, McLennan County, Texas, 76706, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
72,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,101 GROSS CRESCENT CIRCLE,FT OGLETHORPE,GA,30742,"101 GROSS CRESCENT CIRCLE, FT OGLETHORPE, GA, 30742",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.083,hold,13047,"Catoosa County, Georgia",0.42,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
73,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,5330 OVERPASS ROAD SUITE 110,BUDA,TX,78610,"5330 OVERPASS ROAD SUITE 110, BUDA, TX, 78610",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0758,accept,48209,"Hays County, Texas",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Hays County, Texas (48209) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Baylor Scott And White Medical Center - Buda, 5330, Overpass Road, Buda, Hays County, Texas, 78610, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
74,370178__2024,370178,2024,ADAIR COUNTY  HEALTH CENTER,100 HIGHWAY WEST,STILWELL,OK,74960,"100 HIGHWAY WEST, STILWELL, OK, 74960",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0712,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
75,181331__2024,181331,2024,MCDOWELL ARH,9879 ROUTE 122,MCDOWELL,KY,41647,"9879 ROUTE 122, MCDOWELL, KY, 41647",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.066,accept,21071,"Floyd County, Kentucky",0.96,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Floyd County, Kentucky (21071) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 0.96. Result: McDowell ARH Hospital, 9879, KY 122, Minnie, McDowell, Floyd County, Kentucky, 41647, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
76,341317__2023,341317,2023,LIFEBRITE COMM HOSP OF STOKES,1570 NC 8 & 89 HWY N,DANBURY,NC,27016,"1570 NC 8 & 89 HWY N, DANBURY, NC, 27016",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0593,accept,37169,"Stokes County, North Carolina",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Stokes County, North Carolina (37169) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: LifeBrite Community Hospital of Stokes, 1570, NC 8;NC 89, Danbury, Stokes County, North Carolina, 27016, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
77,511310__2024,511310,2024,SUMMERS COUNTY ARH,TERRACE STREET,HINTON,WV,25951,"TERRACE STREET, HINTON, WV, 25951",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0593,hold,54089,"Summers County, West Virginia",0.52,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
78,390104__2024,390104,2024,UPMC KANE,4372 ROUTE 6,KANE,PA,16735,"4372 ROUTE 6, KANE, PA, 16735",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0576,accept,42083,"McKean County, Pennsylvania",0.96,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to McKean County, Pennsylvania (42083) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 0.96. Result: UPMC Kane, 4372, Grand Army of the Republic Highway, Kane, McKean County, Pennsylvania, 16735, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
79,241301__2024,241301,2024,LAKEWOOD HEALTH CENTER,600 MAIN AVENUE S,BAUDETTE,MN,56623,"600 MAIN AVENUE S, BAUDETTE, MN, 56623",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0474,accept,27077,"Lake of the Woods County, Minnesota",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Lake of the Woods County, Minnesota (27077) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: LakeWood Health Center, 600, Main Avenue South, Baudette, Lake of the Woods County, Minnesota, 56623, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
80,371331__2023,371331,2023,DRUMRIGHT REGIONAL HOSPITAL,610 WEST BYPASS,DRUMRIGHT,OK,74030,"610 WEST BYPASS, DRUMRIGHT, OK, 74030",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0356,accept,40037,"Creek County, Oklahoma",0.96,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Creek County, Oklahoma (40037) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 0.96. Result: Drumright Regional Hospital, 610, Veterans Memorial Highway, Drumright, Creek County, Oklahoma, 74030, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
81,371303__2024,371303,2024,ROGER MILLS MEMORIAL HOSPITAL,501 SOUTH LL MALES AVENUE,CHEYENNE,OK,73628,"501 SOUTH LL MALES AVENUE, CHEYENNE, OK, 73628",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0356,accept,40129,"Roger Mills County, Oklahoma",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Roger Mills County, Oklahoma (40129) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Roger Mills Memorial Hospital, 501, South L. L. Males Avenue, Cheyenne, Roger Mills County, Oklahoma, 73628, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
82,670285__2023,670285,2023,KINGWOOD EMERGENCY HOSPITAL,23330 HIGHWAY 59 N,KINGWOOD,TX,77339,"23330 HIGHWAY 59 N, KINGWOOD, TX, 77339",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0348,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
83,244016__2023,244016,2023,PRAIRIECARE,9400 ZANE AVE N,BROOKLYN PARK,MN,55443,"9400 ZANE AVE N, BROOKLYN PARK, MN, 55443",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,accept,27053,"Hennepin County, Minnesota",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Hennepin County, Minnesota (27053) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: PrairieCare Children's Psychiatric Hospital, 9400, Zane Avenue North, Brooklyn Park, Hennepin County, Minnesota, 55443, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
84,414003__2023,414003,2023,EMMA P BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,RI,02915,"1011 VETERANS MEMORIAL PARKWAY, EAST PROVIDENCE, RI, 02915",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,accept,44007,"Providence County, Rhode Island",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Providence County, Rhode Island (44007) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Bradley Hospital, 1011, Veterans Memorial Parkway, Silver Spring, East Providence, Providence County, Rhode Island, 02915, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
85,453317__2023,453317,2023,COOK CHILDREN CARE,4100 W UNIVERSITY DR,PROSPER,TX,75078,"4100 W UNIVERSITY DR, PROSPER, TX, 75078",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,hold,48085,"Collin County, Texas",0.52,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
86,464007__2024,464007,2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,592 WEST 1350 SOUTH,WOOD CROSS,UT,84087,"592 WEST 1350 SOUTH, WOOD CROSS, UT, 84087",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
87,493300__2024,493300,2024,CUMBERLAND HOSPITAL LLC,9407 CUMBERLAND RD,NEW KENT,VA,23124,"9407 CUMBERLAND RD, NEW KENT, VA, 23124",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,accept,51127,"New Kent County, Virginia",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to New Kent County, Virginia (51127) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Cumberland Hospital for Children and Adolescents, 9407, Cumberland Road, New Kent County, Virginia, 23124, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
88,514011__2023,514011,2023,HIGHLAND CLARKSBURG HOSPITAL INC,3 HOSPITAL PLAZA,CLARKSBURG,WV,26301,"3 HOSPITAL PLAZA, CLARKSBURG, WV, 26301",external_geocoder_required_no_local_candidate,high,cms_county_blank,0.0,accept,54033,"Harrison County, West Virginia",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Harrison County, West Virginia (54033) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Highland-Clarksburg Hospital, 3, Hospital Plaza, Clarksburg, Harrison County, West Virginia, 26301, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
89,400109__2023,400109,2023,HOSPITAL HIMA SAN PABLO BAYAMON,SANTA CRUZ # 70,BAYAMON,PR,00959,"SANTA CRUZ # 70, BAYAMON, PR, 00959",external_geocoder_required_no_local_candidate,medium,cms_county_blank,1.0,hold,72021,Bayamón Muno,0.9,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: city_not_supported.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
90,400118__2023,400118,2023,DOCTOR CENTER HOSPITAL MANATI  INC.,CARR. #2,MANATI,PR,00674,"CARR. #2, MANATI, PR, 00674",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.7257,hold,72091,Manatí Muno,0.48,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
91,650003__2023,650003,2023,GUAM REGIONAL MEDICAL CITY,133 ROUTE 3,DEDEDO,GU,96929,"133 ROUTE 3, DEDEDO, GU, 96929",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.5793,hold,,,0.5,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: geocoder_point_not_in_county_lookup; geocoder_point_state_mismatch_provider_state; postcode_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
92,404004__2023,404004,2023,FIRST HOSPITAL PANAMERICANO,STATE ROAD #787,CIDRA,PR,00739,"STATE ROAD #787, CIDRA, PR, 00739",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.5123,hold,72041,Cidra Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
93,400112__2024,400112,2024,HOSPITAL UPR,STREET 3 KM 8.3 65 INFANTERIA AVE.,CAROLINA,PR,00984,"STREET 3 KM 8.3 65 INFANTERIA AVE., CAROLINA, PR, 00984",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.5028,hold,72031,Carolina Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
94,400032__2023,400032,2023,BAYAMON MEDICAL CENTER,CARR. #2 KM. 11.7,BAYAMON,PR,00960,"CARR. #2 KM. 11.7, BAYAMON, PR, 00960",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.491,hold,72021,Bayamón Muno,0.64,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
95,650001__2023,650001,2023,GUAM MEMORIAL HOSPITAL,850 GOVERNOR CARLOS G CAMACHO RD,OKA  TAMUNING,GU,96911,"850 GOVERNOR CARLOS G CAMACHO RD, OKA TAMUNING, GU, 96911",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.4288,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
96,390156__2024,390156,2024,MERCY CATHOLIC MEDICAL CENTER,LANSDOWNE AVE & BAILEY RD.,DARBY,PA,19023,"LANSDOWNE AVE & BAILEY RD., DARBY, PA, 19023",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.4175,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
97,400019__2023,400019,2023,HOSPITAL PAVIA SANTURCE,ASIA STREET,SANTURCE,PR,00910,"ASIA STREET, SANTURCE, PR, 00910",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.3653,hold,72127,San Juan Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
98,480001__2023,480001,2023,ROY L SCHNEIDER HOSPITAL,9048 SUGAR ESTATE,ST. THOMAS,VI,00801,"9048 SUGAR ESTATE, ST. THOMAS, VI, 00801",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.3534,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
99,400048__2024,400048,2024,HOSPITAL MENONITA  GUAYAMA,AVE PEDRO ALBIZU CAMPOS,GUAYAMA,PR,00785,"AVE PEDRO ALBIZU CAMPOS, GUAYAMA, PR, 00785",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.3493,hold,72057,Guayama Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
100,400102__2023,400102,2023,DOCTORS CENTER HOSPITAL BAYAMON,STREET J-9 EXT. HERMANAS DAVILA,BAYAMON,PR,00956,"STREET J-9 EXT. HERMANAS DAVILA, BAYAMON, PR, 00956",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.3435,hold,72021,Bayamón Muno,0.5,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
101,394056__2024,394056,2024,TOWER BEHAVIORAL HEALTH,201 WELLNESS WAY,READING,PA,19605,"201 WELLNESS WAY, READING, PA, 19605",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.3416,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
102,400004__2024,400004,2024,ASOCIACION HOSPITAL DEL MAESTRO,SERGIO CUEVAS BUSTAMTE,SANJUAN,PR,00969,"SERGIO CUEVAS BUSTAMTE, SANJUAN, PR, 00969",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.2965,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
103,394040__2024,394040,2024,THE MEADOWS HOSPITAL,1 EARLYSTOWN RD,CENTRE HALL,PA,16828,"1 EARLYSTOWN RD, CENTRE HALL, PA, 16828",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.2823,hold,42027,"Centre County, Pennsylvania",0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
104,400138__2023,400138,2023,PUERTO RICO WOMEN AND CHILDRENS HOSP,CARR. PR-2 KM 11.6 (INTERIOR),BAYAMON,PR,00959,"CARR. PR-2 KM 11.6 (INTERIOR), BAYAMON, PR, 00959",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.2633,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
105,400115__2023,400115,2023,HOSPITAL WILMA N VAZQUEZ,#2 KM 39.5,VEGA BAJA,PR,00693,"#2 KM 39.5, VEGA BAJA, PR, 00693",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.2324,hold,72145,Vega Baja Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
106,660001__2023,660001,2023,COMMONWEALTH HEALTH CENTER,LOWER NAVY HILL RD,SAIPAN,MP,96950,"LOWER NAVY HILL RD, SAIPAN, MP, 96950",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.2176,hold,,,0.42,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: geocoder_point_not_in_county_lookup; geocoder_point_state_mismatch_provider_state; house_number_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
107,400105__2024,400105,2024,BAYAMON REGIONAL HOSPITAL,LAUREL #100,BAYAMON,PR,00956,"LAUREL #100, BAYAMON, PR, 00956",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.1992,hold,72021,Bayamón Muno,0.86,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
108,480002__2023,480002,2023,GOV. JUAN F. LUIS HOSPITAL,4007 EAST DIAMOND RUBY,CHRISTIANSTED,VI,00820,"4007 EAST DIAMOND RUBY, CHRISTIANSTED, VI, 00820",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.1697,hold,,,0.68,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: geocoder_point_not_in_county_lookup; geocoder_point_state_mismatch_provider_state; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
109,224039__2023,224039,2023,HAVERHILL PAVILION,76 SUMMER STREED,HAVERHILL,MA,01832,"76 SUMMER STREED, HAVERHILL, MA, 01832",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.1684,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
110,403027__2023,403027,2023,MULTY MEDICAL FACILITIES,MUNOZ RIVERA AVENUE #402,SAN JUAN PR 00918,PR,00918,"MUNOZ RIVERA AVENUE #402, SAN JUAN PR 00918, PR, 00918",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.1352,hold,72127,San Juan Muno,0.78,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
111,400137__2023,400137,2023,DOCTORS CENTER HOSPITAL OH-DORADO,RD 696 INTERSEC  EFRON AVE  BO HIGUI,DORADO,PR,00646,"RD 696 INTERSEC EFRON AVE BO HIGUI, DORADO, PR, 00646",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.1186,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
112,400122__2024,400122,2024,PROFESSIONAL HOSPITAL,AVE LAS CUMBRES,GUAYNABO,PR,00970,"AVE LAS CUMBRES, GUAYNABO, PR, 00970",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.1162,hold,72061,Guaynabo Muno,0.6,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
113,400012__2024,400012,2024,HOSPITAL I GONZALEZ MARTINEZ,CENTRO MEDICO,PO BOX 191811 SAN JUAN,PR,00919,"CENTRO MEDICO, PO BOX 191811 SAN JUAN, PR, 00919",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.0949,hold,,,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
114,241347__2023,241347,2023,SANFORD HOSPITAL CANBY,112 SAINT OLAF AVENUE,CANBY,MN,56220,"112 SAINT OLAF AVENUE, CANBY, MN, 56220",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.0607,accept,27173,"Yellow Medicine County, Minnesota",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Yellow Medicine County, Minnesota (27173) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Sanford Canby Medical Center, 112, Saint Olaf Avenue South, Canby, Yellow Medicine County, Minnesota, 56220, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
115,371307__2023,371307,2023,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,BOISE CITY,OK,73933,"100 SOUTH ELLIS, BOISE CITY, OK, 73933",external_geocoder_required_no_local_candidate,medium,county_text_unmatched,0.0593,accept,40025,"Cimarron County, Oklahoma",1.0,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,"Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Cimarron County, Oklahoma (40025) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Cimarron Memorial Hospital and Nursing Home, 100, South Ellis Avenue, Boise City, Cimarron County, Oklahoma, 73933, United States.",codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
116,400010__2023,400010,2023,CASTANER HOSPITAL,PO BOX 1003,CASTANER,PR,00631,"PO BOX 1003, CASTANER, PR, 00631",external_geocoder_required_no_local_candidate,medium,cms_county_blank,0.0,hold,72081,Lares Muno,0.64,openstreetmap_nominatim_point_in_county_external_geocoder,,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; city_not_supported; confidence_below_0_90.,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:25:02.457641+00:00
